"","Time","Day_of_week","X466910","X466920","X466930","C0A980","C0A9A0","C0A9B0","C0A9C0","C0A9E0","C0A9F0","C0AC40","C0AC70","C0AC80","C0AH40","C0AH70","C1A730","C1AC50"
"20800","2017/5/16 15:00","Tue","0.5","0.5","0.5","0","0","0.5","0","0.5","0","0.5","0","0.5","0",NA,"0","0.5"
"20801","2017/5/16 16:00","Tue","1","0","0.6","0.5","0","0.5","0.5","0","0","0.5","0","0","0.5",NA,"0.5","1"
"20802","2017/5/16 17:00","Tue","0.5","0","0.3","0","0","0","0","0","0",NA,"0","0","0",NA,"0","0"
"20803","2017/5/16 18:00","Tue","2.5","0.5","2.4","1","0","0","0","0.5","0.5","2.5","0.5","1","0",NA,"0.5","2"
"20804","2017/5/16 19:00","Tue","4.5","0","3.2","1.5","0","1.5","1","0","0","4","0.5","0.5","2",NA,"0.5","2"
"20805","2017/5/16 20:00","Tue","3","0","2.6","0.5","0.5","0.5","0.5","0","0","2.5","0","0","0.5",NA,"0","1.5"
"20806","2017/5/16 21:00","Tue","0.5","0.5","0.3","0.5","0","0.5","0","0.5","0","0","0","0","0",NA,"0","0"
"20807","2017/5/16 22:00","Tue","1.5","0","1","0.5","0","1","1","0.5","0.5","1","0","0","1",NA,"0","1"
"20808","2017/5/16 23:00","Tue","0","0.5","0.3","0","1","0","0","0.5","1.5","0.5","1","1","0",NA,"0.5","0"
"20809","2017/5/17 00:00","Wed","0.5","0.5","0.3","0.5","0","0","0","0","0","0","1","2","0",NA,"1.5","0"
"20810","2017/5/17 01:00","Wed","0","0","0.1","0","0","0","0","0","0.5","0","0","0.5","0.5",NA,"0","0"
"20811","2017/5/17 02:00","Wed","1.5","0.5","1.2","0.5","1","0.5","0.5","0.5","1","1","1","0","0.5",NA,"0","1"
"20812","2017/5/17 03:00","Wed","1","0","0.6","0","0","0","0","0","0","0.5","0","0","0",NA,"0","0"
"20813","2017/5/17 04:00","Wed","0","3.5","1","1.5","2","1.5","2","2","3","0.5","3.5","3","2.5",NA,"3","0.5"
"20814","2017/5/17 05:00","Wed","0.5","1.5","0.2","0","1","0.5","0.5","0.5","1.5","0","1","1.5","0.5",NA,"0.5","0.5"
"20815","2017/5/17 06:00","Wed","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"0","0"
"20816","2017/5/17 07:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20817","2017/5/17 08:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",NA
"20818","2017/5/17 09:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20819","2017/5/17 10:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0.5","0",NA,"0","0"
"20820","2017/5/17 11:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20821","2017/5/17 12:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20822","2017/5/17 13:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20823","2017/5/17 14:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20824","2017/5/17 15:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20825","2017/5/17 16:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",NA
"20826","2017/5/17 17:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20827","2017/5/17 18:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20828","2017/5/17 19:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20829","2017/5/17 20:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20830","2017/5/17 21:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20831","2017/5/17 22:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20832","2017/5/17 23:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20833","2017/5/18 00:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20834","2017/5/18 01:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20835","2017/5/18 02:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20836","2017/5/18 03:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20837","2017/5/18 04:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20838","2017/5/18 05:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20839","2017/5/18 06:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20840","2017/5/18 07:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20841","2017/5/18 08:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20842","2017/5/18 09:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20843","2017/5/18 10:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20844","2017/5/18 11:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20845","2017/5/18 12:00","Thu","0","0","0","0",NA,"0","0","0","0","0","0","0","0",NA,"0","0"
"20846","2017/5/18 13:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20847","2017/5/18 14:00","Thu","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"0","0"
"20848","2017/5/18 15:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20849","2017/5/18 16:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20850","2017/5/18 17:00","Thu","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"0","0"
"20851","2017/5/18 18:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20852","2017/5/18 19:00","Thu","0","0","0","0",NA,"0","0","0","0",NA,"0","0","0",NA,"0","0"
"20853","2017/5/18 20:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20854","2017/5/18 21:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20855","2017/5/18 22:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20856","2017/5/18 23:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20857","2017/5/19 00:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20858","2017/5/19 01:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20859","2017/5/19 02:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20860","2017/5/19 03:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20861","2017/5/19 04:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20862","2017/5/19 05:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20863","2017/5/19 06:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20864","2017/5/19 07:00","Fri","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"0","0"
"20865","2017/5/19 08:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20866","2017/5/19 09:00","Fri","0","0","0.2","0","0.5","0","0","0","0","0","0","0","0.5",NA,"0","0"
"20867","2017/5/19 10:00","Fri","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"0","0"
"20868","2017/5/19 11:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20869","2017/5/19 12:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20870","2017/5/19 13:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20871","2017/5/19 14:00","Fri","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"0.5","0"
"20872","2017/5/19 15:00","Fri","0","0.2","0","0","0","0","0","0.5","0.5","0","0.5","0.5","0",NA,"0.5","0"
"20873","2017/5/19 16:00","Fri","0","0.1","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20874","2017/5/19 17:00","Fri","0","0.5","0.2","0.5","0","0.5","0.5","0",NA,"0.5","0.5","1","0.5",NA,"1","0"
"20875","2017/5/19 18:00","Fri","1","1","0.7","0.5","1","1","0.5","1","1","0.5","1","1","1",NA,"1","0.5"
"20876","2017/5/19 19:00","Fri","0.5","0.9","0.6","0.5","0","0","0.5","0.5","0","0.5","1","1","0.5",NA,"1","0"
"20877","2017/5/19 20:00","Fri","0","1","0.5","0.5","1","1","0.5","0.5","1","0.5","1","1","0.5",NA,"1","0.5"
"20878","2017/5/19 21:00","Fri","0.5","0","0.2","0","0","0","0","0","0","0","0","0","0",NA,"0.5","0"
"20879","2017/5/19 22:00","Fri","0","0","0.1","0","0","0",NA,"0","0","0.5","0","0","0",NA,"0","0"
"20880","2017/5/19 23:00","Fri","1","0.1","0.6","0","0","0","0","0","0","0.5","0","0","0.5",NA,"0","0.5"
"20881","2017/5/20 00:00","Sat","0","0","0.2","0","0","0","0.5","0","0.5","0.5","0","0","0",NA,"0","0"
"20882","2017/5/20 01:00","Sat","0.5","0","0.3","0","0","0","0","0","0","0.5","0","0.5","0.5",NA,"0",NA
"20883","2017/5/20 02:00","Sat","0","0","0","0","0","0.5","0","0","0","0","0.5","0","0",NA,"0.5","0"
"20884","2017/5/20 03:00","Sat","0.5","0","0.2","0.5","0","0","0","0","0","0.5","0","0","0",NA,"0","0"
"20885","2017/5/20 04:00","Sat","1","1","1","1","1.5","1","1","1.5","1","1","0.5","0.5","1.5",NA,"1","1.5"
"20886","2017/5/20 05:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0.5","0",NA,"0","0"
"20887","2017/5/20 06:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20888","2017/5/20 07:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20889","2017/5/20 08:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20890","2017/5/20 09:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20891","2017/5/20 10:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20892","2017/5/20 11:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20893","2017/5/20 12:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20894","2017/5/20 13:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20895","2017/5/20 14:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20896","2017/5/20 15:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",NA
"20897","2017/5/20 16:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20898","2017/5/20 17:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20899","2017/5/20 18:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20900","2017/5/20 19:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20901","2017/5/20 20:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20902","2017/5/20 21:00","Sat","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0"
"20903","2017/5/20 22:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20904","2017/5/20 23:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20905","2017/5/21 00:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20906","2017/5/21 01:00","Sun","0","0","0","0","0","0","0","0","0","0.5","0","0","0",NA,"0","0"
"20907","2017/5/21 02:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20908","2017/5/21 03:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20909","2017/5/21 04:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20910","2017/5/21 05:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20911","2017/5/21 06:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20912","2017/5/21 07:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20913","2017/5/21 08:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20914","2017/5/21 09:00","Sun","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0"
"20915","2017/5/21 10:00","Sun","1.5","0","0.4","0","0","0","0","0","0","0.5","0","0","0",NA,"0","0"
"20916","2017/5/21 11:00","Sun","2","0","0.5","0","0","0","0","0","0","0.5","0","0.5","0.5",NA,"0","0"
"20917","2017/5/21 12:00","Sun","0.5","0","0.2","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20918","2017/5/21 13:00","Sun","1","0","0.5","0","0","0","0","0","0","0","0","0","0.5",NA,"0","0"
"20919","2017/5/21 14:00","Sun","1","0","0.7","0","0","0","0","0","0","0.5","0","0","1",NA,"0","0"
"20920","2017/5/21 15:00","Sun","1","0","0.4","0","0","0","0","0","0","0.5","0","0","0.5",NA,"0","0"
"20921","2017/5/21 16:00","Sun","1","0","0.7","0","0","0","0","0","0","0","0.5","1","0.5",NA,"0",NA
"20922","2017/5/21 17:00","Sun","0","0","0.2","0","0","0","0","0","0","0.5","0","0","0.5",NA,"0","0"
"20923","2017/5/21 18:00","Sun","0.5","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20924","2017/5/21 19:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20925","2017/5/21 20:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20926","2017/5/21 21:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20927","2017/5/21 22:00","Sun","0.5","0","0","0","0","0","0","0","0","0.5","0","0","0",NA,"0","0"
"20928","2017/5/21 23:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20929","2017/5/22 00:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20930","2017/5/22 01:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20931","2017/5/22 02:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20932","2017/5/22 03:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20933","2017/5/22 04:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20934","2017/5/22 05:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20935","2017/5/22 06:00","Mon","0","0","0","0","0","0","0","0","0","0.5","0","0","0",NA,"0","0"
"20936","2017/5/22 07:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20937","2017/5/22 08:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20938","2017/5/22 09:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20939","2017/5/22 10:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20940","2017/5/22 11:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20941","2017/5/22 12:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20942","2017/5/22 13:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20943","2017/5/22 14:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20944","2017/5/22 15:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20945","2017/5/22 16:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20946","2017/5/22 17:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20947","2017/5/22 18:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20948","2017/5/22 19:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20949","2017/5/22 20:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20950","2017/5/22 21:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20951","2017/5/22 22:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20952","2017/5/22 23:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20953","2017/5/23 00:00","Tue","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"0",NA
"20954","2017/5/23 01:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20955","2017/5/23 02:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20956","2017/5/23 03:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20957","2017/5/23 04:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20958","2017/5/23 05:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20959","2017/5/23 06:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20960","2017/5/23 07:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20961","2017/5/23 08:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20962","2017/5/23 09:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20963","2017/5/23 10:00","Tue","0","0","0","0","0","0",NA,"0","0","0","0","0","0",NA,"0","0"
"20964","2017/5/23 11:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20965","2017/5/23 12:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20966","2017/5/23 13:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20967","2017/5/23 14:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20968","2017/5/23 15:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20969","2017/5/23 16:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20970","2017/5/23 17:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20971","2017/5/23 18:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20972","2017/5/23 19:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20973","2017/5/23 20:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20974","2017/5/23 21:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20975","2017/5/23 22:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20976","2017/5/23 23:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20977","2017/5/24 00:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",NA
"20978","2017/5/24 01:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20979","2017/5/24 02:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20980","2017/5/24 03:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20981","2017/5/24 04:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20982","2017/5/24 05:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20983","2017/5/24 06:00","Wed","0","0","0","0","0","0","0","0","0","0.5","0","0","0",NA,"0","0"
"20984","2017/5/24 07:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20985","2017/5/24 08:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",NA
"20986","2017/5/24 09:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20987","2017/5/24 10:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20988","2017/5/24 11:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20989","2017/5/24 12:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20990","2017/5/24 13:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20991","2017/5/24 14:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"20992","2017/5/24 15:00","Wed","2.5","0","0","0","0","0","0","0","0","2.5","0","0","0",NA,"0","1"
"20993","2017/5/24 16:00","Wed","5.5","0.1","5.4","4","0","3.5","0","3.5","0","5","0","2","0",NA,"0","3.5"
"20994","2017/5/24 17:00","Wed","3.5","1","1.2","8","1.5","9.5","8.5","7","0.5","2.5","1","1.5","7.5",NA,"2","3"
"20995","2017/5/24 18:00","Wed","1","3","1","4.5","15","5","4.5","11.5","15","1","2","3","4",NA,"2.5","2.5"
"20996","2017/5/24 19:00","Wed","3.5","2.9","3.8","3","1.5","3","2","4.5","1.5","4","2","2","2",NA,"1.5","3"
"20997","2017/5/24 20:00","Wed","1.5","2.8","0.8","0.5","1","0","0.5","1.5","1.5","1","3.5","4.5","0.5",NA,"5","0.5"
"20998","2017/5/24 21:00","Wed","1.5","0.8","2.2","0","0","0.5","0","0","0","0.5","0.5","1","0",NA,"1","0.5"
"20999","2017/5/24 22:00","Wed","0.5","0.1","0.8","0.5","0","0","0","0","0","0.5","0","3.5","0",NA,"0.5","0"
"21000","2017/5/24 23:00","Wed","0","0","0.2","0","0","0","0","0","0","0","0","0.5","0",NA,"0","0"
"21001","2017/5/25 00:00","Thu","0.5","0","0.6","0","0","0","0","0","0","0.5","0","0","0.5",NA,"0","0"
"21002","2017/5/25 01:00","Thu","0.5","0","0.4","0","0","0","0","0","0","0.5","0.5","0","0",NA,"0","0"
"21003","2017/5/25 02:00","Thu","0","0","0.1","0","0","0",NA,"0","0","0","0","0","0",NA,"0","0"
"21004","2017/5/25 03:00","Thu","0.5","0","0.3","0.5","0.5","0","0","1","0.5","0.5","0","0","0",NA,"0.5","0"
"21005","2017/5/25 04:00","Thu","1","0.5","0.7","0.5","0.5","0","0","0","0","0.5","0.5","0.5","0",NA,"0.5","1"
"21006","2017/5/25 05:00","Thu","1","0","1.3","0","0","0.5","0.5","0.5","0.5","0.5","0.5","0","0.5",NA,"0","0"
"21007","2017/5/25 06:00","Thu","1","0.5","0.7","1","0","1","0","0","0","0.5","0","0","0",NA,"0.5","0.5"
"21008","2017/5/25 07:00","Thu","2","0","1.3","0","0","0","0.5","0","0","1.5","0.5","0","0.5",NA,"0","0.5"
"21009","2017/5/25 08:00","Thu","0.5","0","0.2","0.5","0","0.5","0.5","0.5","0","0","0","0","0",NA,"0","0"
"21010","2017/5/25 09:00","Thu","0.5","0","0.3","0","0","0","0","0","0","0.5","0","0.5","0",NA,"0","0.5"
"21011","2017/5/25 10:00","Thu","1","0","0.5","0.5","0","1","0.5","0","0","0","0","0","0",NA,"0","1"
"21012","2017/5/25 11:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21013","2017/5/25 12:00","Thu","0.5","0","0","0.5","0","0","0.5","0","0","0.5","0","0","0",NA,"0","0"
"21014","2017/5/25 13:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21015","2017/5/25 14:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21016","2017/5/25 15:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21017","2017/5/25 16:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21018","2017/5/25 17:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21019","2017/5/25 18:00","Thu","0","0","0","0","0","0","0","0","0","0","0.5","0","0",NA,"0","0"
"21020","2017/5/25 19:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21021","2017/5/25 20:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21022","2017/5/25 21:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21023","2017/5/25 22:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21024","2017/5/25 23:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21025","2017/5/26 00:00","Fri","0","0","0","0",NA,"0","0","0","0","0","0","0","0",NA,"0","0"
"21026","2017/5/26 01:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21027","2017/5/26 02:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21028","2017/5/26 03:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21029","2017/5/26 04:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21030","2017/5/26 05:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0.5","0"
"21031","2017/5/26 06:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21032","2017/5/26 07:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21033","2017/5/26 08:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21034","2017/5/26 09:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21035","2017/5/26 10:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21036","2017/5/26 11:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21037","2017/5/26 12:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21038","2017/5/26 13:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21039","2017/5/26 14:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21040","2017/5/26 15:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21041","2017/5/26 16:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21042","2017/5/26 17:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21043","2017/5/26 18:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"21044","2017/5/26 19:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
